,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
6892,44.75,0.43,12.0,0.0,12.0,0.0,0
6893,45.0,0.0,12.0,0.0,11.0,0.0,0
6894,45.0,0.0,10.75,0.83,11.5,0.5,0
6610,32.0,8.4,22.75,2.86,22.5,2.6,1
6611,34.0,4.06,19.75,4.6,16.0,7.11,1
6612,39.75,1.48,20.33,0.47,21.33,2.49,1
6613,40.0,1.58,13.5,2.29,22.75,3.34,1
6614,37.0,1.41,28.0,2.45,21.67,11.09,1
6895,45.0,0.0,12.0,0.0,6.67,1.25,0
6896,45.0,0.0,15.5,0.5,1.75,0.83,0
6897,45.0,0.0,17.0,1.0,8.5,4.72,0
6898,44.5,0.5,17.75,0.43,14.25,0.83,0
6899,45.0,0.0,16.0,1.0,14.75,0.43,0
6900,45.0,0.0,8.67,1.25,14.5,0.5,0
6901,44.75,0.43,12.0,0.0,16.0,2.0,0
6902,45.0,0.0,12.0,0.0,14.0,1.58,0
6903,44.75,0.43,11.75,1.09,9.0,0.82,0
6904,44.25,0.83,11.33,0.94,8.67,1.25,0
6905,43.75,0.83,11.0,1.22,12.25,1.09,0
6906,45.0,0.0,12.5,0.5,11.33,0.47,0
6907,45.0,0.0,12.0,0.0,12.25,1.09,0
6908,45.0,0.0,12.0,0.0,11.25,0.83,0
6909,45.25,0.43,12.5,0.5,10.75,0.83,0
6615,29.67,2.05,25.0,2.83,17.25,2.59,1
6616,33.0,5.66,20.0,3.74,17.5,3.35,1
6617,36.0,1.87,17.0,5.0,19.0,3.74,1
6618,39.75,0.83,14.75,1.79,22.5,2.6,1
6619,41.75,0.43,11.75,5.17,16.75,2.28,1
6910,45.5,0.5,12.75,0.83,8.5,1.66,0
6911,45.5,0.5,12.0,0.0,11.25,0.83,0
6912,45.5,0.5,12.5,0.5,11.25,0.83,0
6913,45.75,0.43,12.25,0.43,10.5,1.5,0
6914,45.5,0.5,12.0,0.0,11.75,0.43,0
6620,38.5,3.91,14.33,3.4,22.0,2.45,1
6621,35.25,1.92,27.75,2.49,21.25,3.34,1
6622,30.25,1.09,26.25,3.9,17.25,2.86,1
6623,35.25,4.82,22.5,3.57,20.5,2.29,1
6624,36.0,0.82,18.67,6.34,14.5,5.89,1
6625,39.0,1.87,22.0,1.58,23.75,3.49,1
6626,42.0,0.0,18.0,1.87,11.0,2.94,1
6627,35.75,4.6,22.5,1.5,22.33,4.11,1
6628,31.25,2.77,28.5,1.12,16.5,2.69,1
6629,32.33,2.62,22.0,3.54,16.33,1.89,1
6915,45.5,0.5,12.5,0.5,7.5,0.5,0
6916,45.5,0.5,12.4,0.49,11.2,0.75,0
6917,45.5,0.5,12.0,0.0,12.25,0.43,0
6918,45.5,0.5,12.0,0.0,11.0,0.71,0
6919,45.67,0.47,13.67,1.25,12.0,2.16,0
6630,32.67,5.44,21.0,2.45,18.0,2.12,1
6631,36.0,2.12,18.0,4.3,17.0,4.74,1
6632,39.0,1.87,16.5,1.5,23.0,3.0,1
6633,40.25,2.49,10.75,4.09,14.0,8.8,1
6634,35.5,2.18,26.75,3.49,24.25,6.53,1
6920,45.5,0.5,13.0,1.22,12.25,1.79,0
6921,45.5,0.5,14.0,0.71,11.5,1.12,0
6922,45.33,0.47,13.0,0.82,11.25,0.83,0
6923,45.33,0.47,13.0,0.82,10.67,0.47,0
6924,45.5,0.5,14.25,0.83,9.0,1.87,0
6925,45.5,0.5,15.25,0.43,9.5,2.5,0
6926,45.5,0.5,13.25,0.43,9.25,0.43,0
6927,45.25,0.43,12.25,0.43,7.0,0.82,0
6928,45.5,0.5,12.0,0.0,6.67,0.47,0
6929,46.25,0.83,12.33,0.47,5.0,2.16,0
6635,31.75,2.49,26.75,1.09,15.67,2.62,1
6636,34.0,4.24,22.5,1.66,18.0,3.67,1
6637,29.5,8.44,18.33,4.5,23.33,0.94,1
6638,35.25,1.3,21.0,4.24,22.67,2.62,1
6639,41.0,1.22,17.5,1.8,22.0,4.97,1
6640,40.67,1.25,15.75,2.28,19.0,2.83,1
6641,36.75,1.3,27.0,1.87,24.5,4.5,1
6642,30.33,0.47,24.67,1.25,10.5,3.2,1
6643,36.75,4.44,20.25,3.56,17.25,1.48,1
6644,37.25,0.83,13.5,8.08,19.5,2.69,1
6930,46.25,0.43,12.33,0.47,5.0,0.0,0
6931,45.67,0.47,12.0,0.0,9.0,1.0,0
6932,45.33,0.47,12.33,0.47,7.67,2.05,0
6933,45.5,0.5,12.5,0.5,10.67,0.47,0
6934,45.25,0.43,13.0,0.82,10.0,0.0,0
6935,45.5,0.5,13.5,0.5,7.25,2.59,0
6936,45.5,0.5,14.0,0.71,5.33,3.09,0
6937,45.5,0.5,14.0,0.71,6.67,1.89,0
6938,45.75,0.43,14.75,0.43,7.25,1.09,0
6939,45.75,0.83,15.0,0.0,8.25,1.3,0
6940,45.5,0.5,13.5,0.87,8.75,0.83,0
6941,46.0,0.71,15.0,0.71,11.0,0.0,0
6942,45.75,0.83,15.0,0.0,11.33,0.47,0
6943,45.0,0.0,13.5,1.12,7.25,1.09,0
6944,44.33,0.47,10.75,0.83,12.67,1.7,0
6945,43.67,0.47,13.0,0.71,17.33,0.94,0
6946,43.5,0.5,12.5,0.5,17.25,0.43,0
6947,43.75,0.83,12.0,0.0,15.75,0.83,0
6948,44.5,0.5,14.25,0.83,15.25,0.43,0
6949,45.0,0.0,15.0,0.0,16.0,0.71,0
6645,38.5,0.5,14.25,5.76,21.5,0.5,1
6646,41.5,1.12,7.0,3.94,19.0,1.22,1
6647,37.75,1.92,15.25,4.38,22.5,4.72,1
6648,35.5,2.87,26.75,1.79,22.33,5.44,1
6649,31.25,0.83,22.5,4.5,15.75,3.34,1
6950,45.0,0.0,14.0,1.0,13.25,1.09,0
6951,45.5,0.5,15.33,2.05,14.33,0.94,0
6952,45.5,0.5,15.0,0.0,14.25,1.3,0
6953,45.0,0.0,15.0,0.0,16.0,1.0,0
6954,45.25,0.43,15.0,0.0,16.0,0.71,0
6955,45.25,0.43,16.0,1.22,15.75,0.83,0
6956,45.5,0.5,15.75,1.3,14.75,0.43,0
6957,45.5,0.5,15.0,0.0,13.5,0.5,0
6958,45.5,0.5,15.0,0.0,14.5,0.87,0
6959,45.0,0.0,14.75,0.43,14.5,0.5,0
6650,32.0,6.93,22.5,1.66,21.0,1.41,1
6651,35.5,4.97,15.5,4.82,17.25,3.96,1
6652,40.25,1.3,11.0,2.83,20.75,2.17,1
6653,40.0,2.45,12.5,3.64,21.0,3.08,1
6654,34.75,2.77,23.5,3.35,24.75,3.9,1
6655,35.0,2.74,22.25,1.79,17.25,3.11,1
6656,37.5,2.6,20.25,8.32,18.5,1.5,1
6657,38.5,0.5,20.5,0.5,18.5,0.5,1
6658,39.0,0.71,15.67,5.19,21.25,0.43,1
6659,41.5,0.87,9.5,3.04,12.25,2.49,1
6960,45.0,0.0,13.75,0.83,15.25,0.83,0
6961,45.25,0.43,13.5,1.5,15.0,0.0,0
6962,45.0,0.0,15.0,0.0,15.75,0.83,0
6963,45.0,0.0,15.0,0.0,13.33,1.25,0
6964,45.0,0.0,15.0,0.0,14.67,0.47,0
6965,45.5,0.5,15.0,0.0,14.25,0.43,0
6966,45.5,0.5,15.25,0.43,13.0,0.71,0
6967,45.4,0.49,14.75,0.43,12.6,0.8,0
6968,45.67,0.47,13.0,0.71,12.0,0.0,0
6969,45.67,0.47,14.67,0.47,11.75,0.43,0
6970,46.25,0.83,12.75,0.43,9.75,0.83,0
6971,46.25,0.83,14.0,1.22,11.5,1.8,0
6972,45.5,0.5,15.25,0.43,14.75,1.09,0
6973,45.5,0.5,15.0,0.0,12.75,0.83,0
6974,45.5,0.5,15.0,0.0,12.25,0.43,0
6660,33.33,3.68,15.0,2.45,20.5,2.5,1
6661,37.0,1.41,25.5,1.5,24.0,8.49,1
6662,26.5,4.5,20.5,4.5,17.0,2.45,1
6663,35.33,8.06,23.0,2.45,20.5,2.29,1
6664,33.0,7.58,16.33,4.19,13.0,5.1,1
6665,41.25,1.09,19.67,1.89,23.0,1.63,1
6666,42.0,0.71,17.33,2.05,16.75,3.63,1
6667,35.5,3.57,19.25,1.64,21.25,1.64,1
6668,32.75,2.17,23.75,0.43,21.75,1.92,1
6669,34.5,3.35,18.75,3.49,15.33,5.31,1
6975,45.5,0.5,15.0,0.0,15.25,2.17,0
6976,45.25,0.43,15.5,0.87,17.75,1.09,0
6977,45.25,0.43,16.75,0.83,18.0,0.0,0
6978,45.25,0.43,17.75,0.43,18.0,0.0,0
6979,45.25,0.43,16.75,0.83,15.75,0.83,0
6980,45.25,0.43,16.75,1.3,15.5,0.5,0
6981,45.5,0.5,16.25,1.3,15.5,0.5,0
6982,45.25,0.43,16.5,1.12,16.0,0.0,0
6983,45.25,0.43,17.67,0.47,15.33,1.25,0
6984,45.0,0.0,18.33,0.47,16.33,0.47,0
6985,45.25,0.43,17.0,0.71,16.25,0.83,0
6986,45.67,0.47,15.0,0.0,18.0,0.0,0
6987,45.0,0.0,15.33,0.47,18.25,0.43,0
6988,45.25,0.43,15.0,0.0,18.25,0.43,0
6989,45.33,0.47,17.0,0.82,18.25,0.43,0
6670,30.0,6.96,15.67,3.68,16.67,3.3,1
6671,37.25,0.83,19.0,5.1,20.5,2.87,1
6672,40.5,1.5,16.75,1.3,19.25,2.77,1
6673,40.0,2.45,16.0,5.79,22.0,2.0,1
6674,34.5,3.35,28.33,1.25,22.67,3.86,1
6675,34.0,2.83,26.33,2.49,19.0,1.58,1
6676,32.0,4.55,20.0,1.73,20.0,2.16,1
6677,38.2,1.94,19.75,5.31,19.2,6.21,1
6678,42.0,0.0,14.25,2.59,25.67,1.25,1
6679,42.33,0.94,13.33,3.4,16.75,1.3,1
6990,45.5,0.5,17.0,0.71,17.0,1.22,0
6991,45.25,0.43,16.75,0.83,17.25,0.43,0
6992,45.75,0.43,17.5,0.87,16.0,0.71,0
6993,45.5,0.5,16.33,0.47,16.0,0.0,0
6994,45.5,0.5,17.67,0.47,16.0,0.82,0
6680,38.0,1.41,11.5,0.5,17.67,11.15,1
6681,35.0,3.67,28.33,1.25,23.0,4.97,1
6682,37.25,4.02,24.75,2.28,14.75,3.56,1
6683,35.0,1.41,20.67,2.49,17.5,5.5,1
6684,37.75,0.83,17.67,6.94,20.83,4.22,1
6995,45.25,0.43,17.75,0.43,16.75,1.3,0
6996,45.0,0.0,15.75,0.83,17.0,0.82,0
6997,45.0,0.0,15.67,0.94,16.5,0.5,0
6998,45.0,0.0,18.0,0.0,16.5,1.12,0
6999,45.0,0.0,17.5,0.5,17.75,0.43,0
6685,41.5,1.12,11.5,4.61,17.33,6.02,1
6686,38.5,2.29,12.0,3.0,22.33,3.09,1
6687,34.5,3.35,26.5,1.5,23.25,5.12,1
6688,32.0,2.45,25.25,1.79,19.75,1.64,1
6689,37.0,1.41,19.5,3.77,18.0,2.45,1
7000,45.0,0.0,17.75,0.43,17.25,0.43,0
7001,45.5,0.5,16.25,0.43,17.0,0.71,0
7002,45.5,0.5,16.5,0.87,17.0,1.22,0
7003,45.5,0.5,17.0,0.71,16.5,1.12,0
7004,45.33,0.47,18.0,0.0,15.75,0.43,0
7005,45.25,0.43,17.5,0.5,16.0,1.22,0
7006,45.0,0.0,16.67,1.25,16.33,0.47,0
7007,45.25,0.43,14.5,0.5,16.33,0.47,0
7008,45.0,0.0,14.5,0.5,16.5,0.5,0
7009,45.0,0.0,12.5,0.87,15.75,1.64,0
6690,32.0,6.82,13.67,7.54,15.0,2.45,1
6691,40.5,1.66,13.5,5.17,21.0,0.0,1
6692,43.5,1.5,19.33,1.7,13.0,1.41,1
6693,33.33,3.77,21.0,5.1,22.5,3.35,1
6694,32.5,2.87,27.5,0.5,18.75,3.27,1
6695,32.75,4.71,20.0,3.67,17.25,3.27,1
6696,28.5,9.63,19.25,1.3,21.25,1.92,1
6697,36.5,2.29,18.67,3.3,20.67,0.47,1
6698,41.0,0.82,9.5,1.8,20.0,5.66,1
6699,40.0,4.0,10.5,4.39,19.0,4.85,1
7010,45.0,0.0,11.0,2.55,12.67,0.94,0
7011,44.75,0.43,11.75,0.43,10.0,1.22,0
7012,42.25,0.43,12.25,0.43,11.25,2.59,0
7013,42.0,0.0,12.0,0.0,11.0,0.82,0
7014,42.0,0.0,10.5,1.5,14.25,1.3,0
6700,33.0,4.24,21.75,4.97,26.67,0.47,1
6701,30.0,0.0,25.5,1.5,18.0,2.45,1
6702,38.0,2.45,21.25,3.83,16.75,1.92,1
6703,33.75,4.44,13.5,6.8,14.5,4.5,1
6704,37.0,1.0,17.5,2.5,22.0,1.87,1
6705,38.0,1.0,12.5,2.5,20.0,3.74,1
6706,38.75,3.49,14.5,3.35,23.67,2.05,1
6707,33.0,3.27,22.5,4.39,26.5,3.91,1
6708,32.25,2.28,23.0,1.41,14.0,4.53,1
6709,37.0,2.74,21.0,6.52,15.25,3.34,1
6710,38.0,1.22,12.33,8.38,20.0,1.41,1
6711,40.5,1.5,15.2,5.04,18.2,3.66,1
6712,39.0,2.45,11.5,0.5,23.0,2.16,1
6713,33.75,4.44,18.0,4.9,24.0,3.27,1
6714,31.5,4.72,20.75,5.63,17.25,2.86,1
6715,35.0,3.0,21.5,2.5,15.75,7.76,1
6716,40.25,2.49,19.75,3.27,21.5,2.29,1
6717,41.5,0.87,12.75,4.44,17.75,2.38,1
6718,33.33,6.18,15.5,3.77,17.0,4.32,1
6719,34.0,2.12,24.5,1.8,22.25,2.59,1
6720,32.0,4.85,17.5,3.35,22.5,3.2,1
6721,40.5,1.12,14.0,2.24,21.75,1.3,1
6722,40.5,2.6,11.33,4.5,18.25,5.31,1
6723,34.5,1.5,20.67,2.87,19.0,2.83,1
6724,34.5,1.5,21.25,3.27,18.25,4.38,1
7015,41.5,0.87,17.25,1.48,15.0,0.0,0
7016,39.5,1.12,18.5,0.5,13.5,1.12,0
7017,38.5,0.5,17.0,0.71,15.0,0.0,0
7018,38.0,1.0,16.75,0.43,9.0,3.67,0
7019,39.0,0.0,18.0,0.0,11.33,5.91,0
7020,39.5,0.5,14.5,1.66,21.0,0.0,0
7021,38.5,0.5,12.75,1.64,14.5,2.6,0
7022,37.75,1.3,12.33,2.49,12.75,1.92,0
7023,38.67,0.47,15.5,0.5,17.67,1.25,0
7024,38.67,0.47,15.33,0.47,20.0,1.22,0
7025,40.0,1.22,16.75,0.83,19.5,1.12,0
7026,44.0,1.22,15.0,0.0,14.0,2.12,0
7027,45.25,0.43,15.0,0.0,13.75,2.17,0
7028,46.25,0.43,14.5,0.87,18.0,0.0,0
7029,46.5,0.5,12.25,0.43,16.75,1.3,0
6725,32.25,2.86,21.5,2.29,23.5,2.6,1
6726,35.75,4.44,13.0,3.94,22.75,1.79,1
6727,41.5,1.12,13.0,2.94,19.75,1.79,1
6728,39.75,3.27,8.5,7.5,20.0,2.45,1
6729,30.75,2.49,20.25,4.92,16.33,5.25,1
6730,32.75,0.43,17.75,3.27,20.5,6.06,1
6731,32.75,2.17,19.0,4.06,21.0,3.67,1
6732,32.25,6.18,16.5,4.72,22.75,3.03,1
6733,41.25,0.83,14.25,3.9,22.25,1.3,1
6734,42.33,2.49,14.0,4.42,18.0,2.45,1
6735,34.25,1.79,20.5,4.56,19.5,2.69,1
6736,33.0,0.0,16.0,6.68,19.75,2.68,1
6737,32.25,3.27,19.5,3.35,22.0,3.67,1
6738,36.75,4.97,14.0,1.63,23.25,1.79,1
6739,42.75,0.83,17.5,4.09,21.75,0.83,1
7030,46.75,0.43,12.0,0.0,16.75,0.83,0
7031,46.5,0.5,12.33,0.47,14.5,0.87,0
7032,46.5,0.5,13.75,0.83,14.25,0.83,0
7033,46.5,0.5,15.0,0.0,13.5,1.5,0
7034,46.5,0.5,15.0,0.0,12.67,0.47,0
6740,43.25,2.49,14.25,5.76,15.25,3.49,1
6741,34.5,3.35,11.25,7.89,15.0,5.43,1
6742,33.75,1.3,19.25,1.79,16.75,4.02,1
6743,32.75,3.27,18.75,2.49,19.0,5.7,1
6744,35.75,4.44,17.33,4.64,21.0,4.55,1
7035,46.67,0.47,15.5,0.5,12.67,1.25,0
7036,46.5,0.5,16.5,0.87,12.5,0.5,0
7037,46.33,0.47,16.67,0.94,13.5,1.66,0
7038,46.5,0.5,16.5,0.5,14.25,1.48,0
7039,46.5,0.5,17.0,0.71,14.0,1.0,0
6745,40.75,1.09,11.8,2.93,21.2,2.4,1
6746,42.25,0.43,18.0,0.0,20.0,0.82,1
6747,38.75,3.9,10.0,3.32,16.75,1.09,1
6748,34.75,1.79,18.75,3.9,18.75,1.3,1
6749,35.0,1.41,21.75,2.49,18.0,3.27,1
7040,46.75,0.43,16.5,0.5,15.0,0.0,0
7041,46.5,0.5,17.25,0.43,14.0,0.71,0
7042,46.75,0.43,16.75,0.43,13.0,1.22,0
7043,47.0,0.0,16.25,0.43,13.0,1.22,0
7044,46.75,0.43,16.0,0.0,12.25,0.43,0
7045,47.25,0.43,15.0,0.0,14.25,0.83,0
7046,46.75,0.43,15.67,0.47,14.0,0.82,0
7047,47.33,0.47,16.5,0.5,15.33,0.47,0
7048,47.33,0.47,16.67,0.47,14.25,1.3,0
7049,47.25,0.43,16.5,0.87,15.5,0.5,0
7050,47.0,0.0,17.0,0.71,15.75,0.43,0
7051,47.0,0.0,16.33,0.47,14.0,2.0,0
7052,47.0,0.0,16.25,0.83,13.5,1.5,0
7053,47.25,0.43,16.0,0.0,14.25,1.09,0
7054,47.0,0.71,15.5,0.5,14.0,1.41,0
6750,31.0,3.85,21.5,2.87,24.0,2.53,1
6751,38.0,5.66,17.0,3.56,21.0,3.0,1
6752,41.0,0.82,13.0,5.89,20.5,3.04,1
6753,42.75,2.28,16.25,3.03,18.25,3.9,1
6754,33.25,3.63,15.75,3.9,18.67,3.09,1
6755,33.75,1.3,23.33,0.94,11.67,7.76,1
6756,33.25,2.77,17.5,2.6,22.0,1.0,1
6757,36.75,3.9,19.5,3.2,20.75,3.83,1
6758,41.0,1.58,14.0,2.94,21.25,2.59,1
6759,41.25,1.92,15.0,3.56,19.0,1.41,1
7055,46.5,0.5,15.0,0.0,13.33,0.47,0
7056,46.25,0.43,13.0,1.0,14.25,0.83,0
7057,46.0,0.71,7.25,3.03,13.5,1.12,0
7058,45.5,0.5,5.0,2.0,11.75,0.43,0
7059,45.5,0.5,11.75,2.17,5.33,2.87,0
6760,35.25,2.49,18.5,4.15,16.25,3.56,1
6761,35.5,1.5,24.0,0.0,17.5,2.5,1
6762,31.25,1.09,19.0,1.22,23.0,0.71,1
6763,34.0,2.12,21.0,3.0,24.67,3.3,1
6764,40.0,2.83,19.25,4.82,21.67,4.11,1
6765,39.25,0.43,18.0,3.67,19.0,5.1,1
6766,44.5,0.87,16.0,2.12,19.33,2.36,1
6767,38.5,4.15,18.5,2.29,14.25,4.82,1
6768,34.0,1.41,22.33,0.94,15.75,4.44,1
6769,34.67,1.25,16.33,0.94,22.75,1.09,1
6770,37.0,1.41,18.0,1.63,24.5,2.29,1
6771,39.0,1.87,14.75,3.63,18.75,3.27,1
6772,35.75,2.77,12.25,3.63,15.25,1.64,1
6773,31.75,4.02,13.5,1.5,18.5,3.2,1
6774,43.25,2.05,19.75,2.17,14.75,2.17,1
7060,45.0,0.0,17.5,1.5,14.0,3.54,0
7061,45.0,0.0,18.33,0.47,17.33,0.47,0
7062,45.0,0.0,18.25,0.43,16.75,1.09,0
7063,45.33,0.47,15.25,1.79,11.0,0.82,0
7064,46.25,0.83,9.67,3.3,13.0,2.12,0
7065,45.5,0.5,12.75,1.92,9.0,4.12,0
7066,45.0,0.0,13.5,1.12,4.0,0.82,0
7067,45.0,0.0,13.33,0.47,11.0,3.67,0
7068,44.0,0.71,13.25,0.83,16.25,1.48,0
7069,42.5,0.87,12.0,0.0,17.75,0.43,0
6775,42.0,1.22,17.5,1.5,19.5,2.87,1
6776,35.25,2.49,12.5,8.05,19.5,1.12,1
6777,31.0,1.22,19.0,2.83,19.75,1.79,1
6778,35.0,3.81,17.5,6.06,20.5,2.29,1
6779,35.25,3.77,16.67,2.36,20.5,0.87,1
6780,35.25,2.49,15.33,2.05,19.75,2.68,1
6781,42.5,2.5,17.75,3.11,18.0,4.95,1
6782,37.75,2.77,14.5,6.06,15.5,5.89,1
6783,33.75,1.3,18.33,0.47,16.33,4.99,1
6784,34.0,2.0,17.0,0.71,20.5,1.5,1
6785,33.25,3.49,16.25,3.03,22.75,1.79,1
6786,38.25,1.48,10.67,6.6,20.67,0.47,1
6787,38.25,2.49,15.0,3.56,16.0,2.12,1
6788,43.67,1.25,17.0,0.82,19.67,3.4,1
6789,39.67,1.7,16.5,3.35,14.0,1.0,1
6790,34.5,1.5,18.75,2.28,14.0,4.06,1
6791,35.25,2.49,20.25,0.83,21.0,3.67,1
6792,35.75,3.34,18.0,5.72,21.75,1.3,1
6793,37.5,1.5,15.75,2.17,20.75,1.79,1
6794,40.5,1.66,15.0,2.12,21.0,2.12,1
7070,42.0,0.0,12.0,0.0,13.5,2.06,0
7071,42.75,0.43,15.0,0.0,10.25,2.49,0
7072,44.5,0.5,13.5,1.12,12.5,0.87,0
7073,45.0,0.0,12.0,0.0,12.67,0.94,0
7074,45.5,0.5,9.5,0.5,14.5,0.5,0
7075,45.5,0.5,10.75,1.09,14.8,0.4,0
7076,46.0,0.82,11.75,0.43,15.0,0.0,0
7077,45.0,0.0,12.0,0.0,14.75,0.43,0
7078,45.0,0.0,12.0,0.0,13.75,0.83,0
7079,45.25,0.43,12.5,0.5,12.0,0.71,0
6795,43.0,1.58,12.5,4.77,17.5,3.91,1
6796,37.67,1.25,18.0,2.16,15.67,4.92,1
6797,35.25,1.3,19.75,2.77,13.5,7.3,1
6798,34.5,1.5,20.5,0.5,21.25,1.79,1
6799,31.25,6.61,18.67,4.19,23.0,2.55,1
7080,45.33,0.47,14.33,0.94,10.75,2.17,0
7081,45.75,0.43,14.75,0.43,12.5,1.8,0
7082,45.5,0.5,14.75,0.43,13.5,2.06,0
7083,45.5,0.5,13.75,0.43,15.5,0.5,0
7084,45.5,0.5,13.75,0.83,14.5,1.5,0
7085,45.25,0.43,13.25,0.43,14.75,1.09,0
7086,42.33,4.5,13.33,0.47,12.25,2.17,0
7087,45.5,0.5,12.33,0.47,11.33,1.66,0
7088,46.0,0.71,14.33,0.47,9.33,1.25,0
7089,46.5,0.5,14.25,0.43,10.25,0.83,0
7090,46.5,0.5,15.0,0.0,8.5,2.06,0
7091,46.67,0.47,15.0,0.0,12.0,1.41,0
7092,46.33,0.47,15.67,0.47,9.0,1.22,0
7093,46.0,0.71,15.25,0.43,11.25,1.92,0
7094,46.0,0.82,15.33,0.47,12.75,1.64,0
7095,46.33,0.47,15.0,0.0,11.75,1.64,0
7096,46.5,0.5,15.0,0.0,12.0,1.41,0
7097,46.5,0.5,15.25,0.43,11.75,2.28,0
7098,46.0,0.71,15.5,0.5,13.0,0.71,0
7099,46.5,0.5,15.0,0.0,12.75,0.43,0
6800,37.75,1.92,17.5,2.6,20.0,1.87,1
6801,41.5,2.87,11.75,4.92,20.25,3.77,1
6802,40.67,3.09,16.0,2.94,16.5,1.5,1
6803,36.25,0.43,16.75,5.17,15.25,5.45,1
6804,33.0,0.0,21.33,2.49,7.0,1.0,1
7100,46.5,0.5,15.0,0.0,13.25,1.3,0
7101,46.5,0.5,15.5,0.5,13.25,0.83,0
7102,46.25,0.83,15.0,0.0,13.0,0.71,0
7103,46.5,0.5,15.0,0.0,10.67,1.7,0
7104,46.25,0.83,15.25,0.43,10.0,1.41,0
7105,46.25,0.43,15.25,0.43,11.5,0.5,0
7106,46.25,0.83,15.0,0.0,12.5,0.87,0
7107,46.5,0.5,15.0,0.0,12.75,0.83,0
7108,46.67,0.47,15.75,0.43,12.33,1.25,0
7109,46.67,0.47,15.0,0.0,12.0,1.0,0
6805,37.67,3.4,16.0,4.06,22.33,0.47,1
6806,36.5,5.5,12.0,6.04,19.75,2.59,1
6807,39.25,1.09,12.5,2.29,21.0,1.41,1
6808,44.0,1.0,17.0,1.22,17.67,4.03,1
6809,36.0,0.0,18.25,1.79,19.67,1.25,1
6810,35.25,1.3,19.25,5.07,16.5,6.69,1
6811,34.25,1.3,19.75,1.79,16.0,4.18,1
6812,33.75,1.3,16.75,2.05,22.5,1.12,1
6813,31.75,4.49,21.0,1.87,22.25,2.28,1
6814,38.33,1.7,16.67,1.25,22.0,1.58,1
7110,46.33,0.47,15.33,0.47,12.0,1.41,0
7111,46.25,0.83,15.5,0.5,13.25,1.09,0
7112,46.5,0.5,15.25,0.43,12.33,1.7,0
7113,45.75,0.43,16.25,0.83,10.75,1.79,0
7114,46.0,1.0,16.25,0.83,10.25,1.79,0
6815,40.25,2.05,13.0,1.58,20.25,0.83,1
6816,43.25,2.49,12.75,2.49,19.0,1.87,1
6817,36.75,1.3,17.5,5.77,17.75,6.8,1
6818,33.75,1.3,19.5,2.69,21.33,0.47,1
6819,35.25,2.49,17.75,2.17,20.75,2.38,1
7115,46.5,0.5,16.0,0.0,11.75,0.83,0
7116,46.5,0.5,15.0,0.0,11.33,0.94,0
7117,46.5,0.5,15.25,0.43,11.25,1.92,0
7118,46.5,0.5,15.75,0.43,12.5,1.12,0
7119,46.33,0.94,16.25,0.43,11.67,0.47,0
7120,45.75,0.43,15.25,0.43,11.25,1.48,0
7121,46.0,0.0,15.0,0.0,11.5,1.5,0
7122,45.5,0.5,15.5,0.5,12.5,1.66,0
7123,46.33,0.47,15.67,0.47,12.25,1.64,0
7124,45.67,0.47,15.33,0.47,13.25,1.09,0
7125,46.0,0.71,15.5,0.5,13.25,1.48,0
7126,45.75,0.43,15.75,0.83,13.5,1.66,0
7127,46.25,0.43,16.0,0.0,13.75,1.79,0
7128,46.0,0.71,16.5,0.5,14.0,0.71,0
7129,45.75,0.83,17.75,0.43,11.5,1.12,0
7130,45.5,0.5,18.0,0.0,11.75,1.64,0
7131,45.5,0.5,18.0,0.0,10.5,1.12,0
7132,46.25,0.83,17.5,0.5,11.5,1.5,0
7133,46.5,0.5,17.0,0.0,12.0,0.0,0
7134,46.25,0.83,17.0,0.71,11.75,1.09,0
6820,34.0,5.66,22.0,0.82,21.75,3.77,1
6821,37.5,2.6,18.0,3.08,22.75,2.49,1
6822,40.25,1.3,15.75,2.95,22.25,1.09,1
6823,42.5,2.29,18.33,2.49,17.0,6.16,1
6824,37.0,1.73,15.0,4.95,14.5,3.5,1
7135,46.5,0.5,15.5,0.5,13.75,0.83,0
7136,46.5,0.5,15.5,0.5,12.0,1.73,0
7137,46.5,0.5,15.0,0.0,11.33,1.25,0
7138,46.67,0.47,15.0,0.0,13.0,0.82,0
7139,46.5,0.5,15.0,0.0,11.0,1.41,0
6825,35.25,1.3,20.25,2.59,15.25,6.26,1
6826,31.75,7.36,16.67,3.86,21.0,2.94,1
6827,39.25,2.05,17.75,5.17,22.75,1.3,1
6828,38.0,0.82,15.75,4.26,20.33,1.25,1
6829,43.67,1.25,16.33,2.36,21.5,2.29,1
6830,40.75,1.79,16.25,2.86,14.75,2.77,1
6831,34.67,1.25,17.67,5.44,13.33,4.71,1
6832,34.25,1.3,19.0,1.41,15.67,8.26,1
6833,35.25,2.49,15.0,3.67,20.5,2.29,1
6834,35.0,4.85,19.0,3.94,20.5,3.57,1
6835,38.0,2.16,15.33,4.5,21.0,2.0,1
6836,41.8,2.14,12.8,5.46,19.33,2.21,1
6837,37.5,4.5,19.0,1.41,19.5,2.18,1
6838,34.5,1.5,20.75,1.48,16.5,3.77,1
6839,35.25,1.3,17.0,2.16,22.75,1.09,1
7140,47.0,0.0,15.0,0.0,12.75,0.83,0
7141,47.0,0.0,15.5,0.5,12.25,1.48,0
7142,46.33,0.47,15.67,0.47,13.5,0.5,0
